time,cell_id,rsrp_dbm,rsrq_db
30.28,2,-114.37,8.86
30.28,2,-114.37,8.87
30.28,2,-114.37,8.87
30.28,2,-114.37,8.87
30.28,2,-114.37,8.87
30.28,2,-114.37,8.87
30.29,2,-114.37,8.87
30.29,2,-114.37,8.87
30.29,2,-114.36,8.87
30.29,2,-114.36,8.88
30.29,2,-114.36,8.88
30.29,2,-114.36,8.88
30.29,2,-114.36,8.88
30.29,2,-114.36,8.88
30.29,2,-114.36,8.88
30.29,2,-114.36,8.88
30.30,2,-114.35,8.88
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.35,8.89
30.30,2,-114.34,8.89
30.31,2,-114.34,8.90
30.31,2,-114.34,8.90
30.31,2,-114.34,8.90
30.31,2,-114.34,8.90
30.31,2,-114.34,8.90
30.31,2,-114.34,8.90
30.31,2,-114.34,8.90
30.31,2,-114.33,8.90
30.31,2,-114.33,8.91
30.31,2,-114.33,8.91
30.32,2,-114.33,8.91
30.32,2,-114.33,8.91
30.32,2,-114.33,8.91
30.32,2,-114.33,8.91
30.32,2,-114.33,8.91
30.32,2,-114.32,8.91
30.32,2,-114.32,8.92
30.32,2,-114.32,8.92
30.32,2,-114.32,8.92
30.32,2,-114.32,8.92
30.33,2,-114.32,8.92
30.33,2,-114.32,8.92
30.33,2,-114.32,8.92
30.33,2,-114.32,8.92
30.33,2,-114.31,8.92
30.33,2,-114.31,8.93
30.33,2,-114.31,8.93
30.33,2,-114.31,8.93
30.33,2,-114.31,8.93
30.33,2,-114.31,8.93
30.34,2,-114.31,8.93
30.34,2,-114.31,8.93
30.34,2,-114.30,8.93
30.34,2,-114.30,8.94
30.34,2,-114.30,8.94
30.34,2,-114.30,8.94
30.34,2,-114.30,8.94
30.34,2,-114.30,8.94
30.34,2,-114.30,8.94
30.34,2,-114.30,8.94
30.35,2,-114.29,8.94
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.29,8.95
30.35,2,-114.28,8.95
30.36,2,-114.28,8.96
30.36,2,-114.28,8.96
30.36,2,-114.28,8.96
30.36,2,-114.28,8.96
30.36,2,-114.28,8.96
30.36,2,-114.28,8.96
30.36,2,-114.28,8.96
30.36,2,-114.27,8.96
30.36,2,-114.27,8.97
30.36,2,-114.27,8.97
30.37,2,-114.27,8.97
30.37,2,-114.27,8.97
30.37,2,-114.27,8.97
30.37,2,-114.27,8.97
30.37,2,-114.27,8.97
30.37,2,-114.26,8.97
30.37,2,-114.26,8.98
30.37,2,-114.26,8.98
30.37,2,-114.26,8.98
30.37,2,-114.26,8.98
30.38,2,-114.26,8.98
30.38,2,-114.26,8.98
30.38,2,-114.26,8.98
30.38,2,-114.26,8.98
30.38,2,-114.25,8.99
30.38,2,-114.25,8.99
30.38,2,-114.25,8.99
30.38,2,-114.25,8.99
30.38,2,-114.25,8.99
30.38,2,-114.25,8.99
30.39,2,-114.25,8.99
30.39,2,-114.25,8.99
30.39,2,-114.24,8.99
30.39,2,-114.24,9.00
30.39,2,-114.24,9.00
30.39,2,-114.24,9.00
30.39,2,-114.24,9.00
30.39,2,-114.24,9.00
30.39,2,-114.24,9.00
30.39,2,-114.24,9.00
30.40,2,-114.23,9.00
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.23,9.01
30.40,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.22,9.02
30.41,2,-114.21,9.02
30.41,2,-114.21,9.03
30.41,2,-114.21,9.03
30.42,2,-114.21,9.03
30.42,2,-114.21,9.03
30.42,2,-114.21,9.03
30.42,2,-114.21,9.03
30.42,2,-114.21,9.03
30.42,2,-114.20,9.03
30.42,2,-114.20,9.04
30.42,2,-114.20,9.04
30.42,2,-114.20,9.04
30.42,2,-114.20,9.04
30.43,2,-114.20,9.04
30.43,2,-114.20,9.04
30.43,2,-114.20,9.04
30.43,2,-114.19,9.04
30.43,2,-114.19,9.05
30.43,2,-114.19,9.05
30.43,2,-114.19,9.05
30.43,2,-114.19,9.05
30.43,2,-114.19,9.05
30.43,2,-114.19,9.05
30.44,2,-114.19,9.05
30.44,2,-114.19,9.05
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.44,2,-114.18,9.06
30.45,2,-114.17,9.06
30.45,2,-114.17,9.07
30.45,2,-114.17,9.07
30.45,2,-114.17,9.07
30.45,2,-114.17,9.07
30.45,2,-114.17,9.07
30.45,2,-114.17,9.07
30.45,2,-114.17,9.07
30.45,2,-114.16,9.07
30.45,2,-114.16,9.08
30.46,2,-114.16,9.08
30.46,2,-114.16,9.08
30.46,2,-114.16,9.08
30.46,2,-114.16,9.08
30.46,2,-114.16,9.08
30.46,2,-114.16,9.08
30.46,2,-114.15,9.08
30.46,2,-114.15,9.09
30.46,2,-114.15,9.09
30.46,2,-114.15,9.09
30.47,2,-114.15,9.09
30.47,2,-114.15,9.09
30.47,2,-114.15,9.09
30.47,2,-114.15,9.09
30.47,2,-114.15,9.09
30.47,2,-114.14,9.10
30.47,2,-114.14,9.10
30.47,2,-114.14,9.10
30.47,2,-114.14,9.10
30.47,2,-114.14,9.10
30.48,2,-114.14,9.10
30.48,2,-114.14,9.10
30.48,2,-114.14,9.10
30.48,2,-114.13,9.10
30.48,2,-114.13,9.11
30.48,2,-114.13,9.11
30.48,2,-114.13,9.11
30.48,2,-114.13,9.11
30.48,2,-114.13,9.11
30.48,2,-114.13,9.11
30.49,2,-114.13,9.11
30.49,2,-114.12,9.11
30.49,2,-114.12,9.12
30.49,2,-114.12,9.12
30.49,2,-114.12,9.12
30.49,2,-114.12,9.12
30.49,2,-114.12,9.12
30.49,2,-114.12,9.12
30.49,2,-114.12,9.12
30.49,2,-114.11,9.12
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.11,9.13
30.50,2,-114.10,9.14
30.50,2,-114.10,9.14
30.51,2,-114.10,9.14
30.51,2,-114.10,9.14
30.51,2,-114.10,9.14
30.51,2,-114.10,9.14
30.51,2,-114.10,9.14
30.51,2,-114.10,9.14
30.51,2,-114.09,9.14
30.51,2,-114.09,9.15
30.51,2,-114.09,9.15
30.51,2,-114.09,9.15
30.52,2,-114.09,9.15
30.52,2,-114.09,9.15
30.52,2,-114.09,9.15
30.52,2,-114.09,9.15
30.52,2,-114.08,9.15
30.52,2,-114.08,9.16
30.52,2,-114.08,9.16
30.52,2,-114.08,9.16
30.52,2,-114.08,9.16
30.52,2,-114.08,9.16
30.53,2,-114.08,9.16
30.53,2,-114.08,9.16
30.53,2,-114.07,9.16
30.53,2,-114.07,9.17
30.53,2,-114.07,9.17
30.53,2,-114.07,9.17
30.53,2,-114.07,9.17
30.53,2,-114.07,9.17
30.53,2,-114.07,9.17
30.53,2,-114.07,9.17
30.54,2,-114.07,9.17
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.06,9.18
30.54,2,-114.05,9.18
30.55,2,-114.05,9.19
30.55,2,-114.05,9.19
30.55,2,-114.05,9.19
30.55,2,-114.05,9.19
30.55,2,-114.05,9.19
30.55,2,-114.05,9.19
30.55,2,-114.05,9.19
30.55,2,-114.04,9.19
30.55,2,-114.04,9.20
30.55,2,-114.04,9.20
30.56,2,-114.04,9.20
30.56,2,-114.04,9.20
30.56,2,-114.04,9.20
30.56,2,-114.04,9.20
30.56,2,-114.04,9.20
30.56,2,-114.03,9.20
30.56,2,-114.03,9.21
30.56,2,-114.03,9.21
30.56,2,-114.03,9.21
30.56,2,-114.03,9.21
30.57,2,-114.03,9.21
30.57,2,-114.03,9.21
30.57,2,-114.03,9.21
30.57,2,-114.02,9.21
30.57,2,-114.02,9.22
30.57,2,-114.02,9.22
30.57,2,-114.02,9.22
30.57,2,-114.02,9.22
30.57,2,-114.02,9.22
30.57,2,-114.02,9.22
30.58,2,-114.02,9.22
30.58,2,-114.02,9.22
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.58,2,-114.01,9.23
30.59,2,-114.00,9.23
30.59,2,-114.00,9.24
30.59,2,-114.00,9.24
30.59,2,-114.00,9.24
30.59,2,-114.00,9.24
30.59,2,-114.00,9.24
30.59,2,-114.00,9.24
30.59,2,-114.00,9.24
30.59,2,-113.99,9.24
30.59,2,-113.99,9.25
30.60,2,-113.99,9.25
30.60,2,-113.99,9.25
30.60,2,-113.99,9.25
30.60,2,-113.99,9.25
30.60,2,-113.99,9.25
30.60,2,-113.99,9.25
30.60,2,-113.98,9.25
30.60,2,-113.98,9.26
30.60,2,-113.98,9.26
30.60,2,-113.98,9.26
30.61,2,-113.98,9.26
30.61,2,-113.98,9.26
30.61,2,-113.98,9.26
30.61,2,-113.98,9.26
30.61,2,-113.97,9.26
30.61,2,-113.97,9.27
30.61,2,-113.97,9.27
30.61,2,-113.97,9.27
30.61,2,-113.97,9.27
30.61,2,-113.97,9.27
30.62,2,-113.97,9.27
30.62,2,-113.97,9.27
30.62,2,-113.97,9.27
30.62,2,-113.96,9.28
30.62,2,-113.96,9.28
30.62,2,-113.96,9.28
30.62,2,-113.96,9.28
30.62,2,-113.96,9.28
30.62,2,-113.96,9.28
30.62,2,-113.96,9.28
30.63,2,-113.96,9.28
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.95,9.29
30.63,2,-113.94,9.29
30.64,2,-113.94,9.30
30.64,2,-113.94,9.30
30.64,2,-113.94,9.30
30.64,2,-113.94,9.30
30.64,2,-113.94,9.30
30.64,2,-113.94,9.30
30.64,2,-113.94,9.30
30.64,2,-113.93,9.30
30.64,2,-113.93,9.31
30.64,2,-113.93,9.31
30.65,2,-113.93,9.31
30.65,2,-113.93,9.31
30.65,2,-113.93,9.31
30.65,2,-113.93,9.31
30.65,2,-113.93,9.31
30.65,2,-113.92,9.31
30.65,2,-113.92,9.32
30.65,2,-113.92,9.32
30.65,2,-113.92,9.32
30.65,2,-113.92,9.32
30.66,2,-113.92,9.32
30.66,2,-113.92,9.32
30.66,2,-113.92,9.32
30.66,2,-113.91,9.32
30.66,2,-113.91,9.33
30.66,2,-113.91,9.33
30.66,2,-113.91,9.33
30.66,2,-113.91,9.33
30.66,2,-113.91,9.33
30.66,2,-113.91,9.33
30.67,2,-113.91,9.33
30.67,2,-113.91,9.33
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.67,2,-113.90,9.34
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.89,9.35
30.68,2,-113.88,9.35
30.68,2,-113.88,9.36
30.69,2,-113.88,9.36
30.69,2,-113.88,9.36
30.69,2,-113.88,9.36
30.69,2,-113.88,9.36
30.69,2,-113.88,9.36
30.69,2,-113.88,9.36
30.69,2,-113.87,9.36
30.69,2,-113.87,9.37
30.69,2,-113.87,9.37
30.69,2,-113.87,9.37
30.70,2,-113.87,9.37
30.70,2,-113.87,9.37
30.70,2,-113.87,9.37
30.70,2,-113.87,9.37
30.70,2,-113.86,9.37
30.70,2,-113.86,9.38
30.70,2,-113.86,9.38
30.70,2,-113.86,9.38
30.70,2,-113.86,9.38
30.70,2,-113.86,9.38
30.71,2,-113.86,9.38
30.71,2,-113.86,9.38
30.71,2,-113.85,9.38
30.71,2,-113.85,9.39
30.71,2,-113.85,9.39
30.71,2,-113.85,9.39
30.71,2,-113.85,9.39
30.71,2,-113.85,9.39
30.71,2,-113.85,9.39
30.71,2,-113.85,9.39
30.72,2,-113.84,9.39
30.72,2,-113.84,9.40
30.72,2,-113.84,9.40
30.72,2,-113.84,9.40
30.72,2,-113.84,9.40
30.72,2,-113.84,9.40
30.72,2,-113.84,9.40
30.72,2,-113.84,9.40
30.72,2,-113.83,9.40
30.72,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.83,9.41
30.73,2,-113.82,9.42
30.73,2,-113.82,9.42
30.73,2,-113.82,9.42
30.74,2,-113.82,9.42
30.74,2,-113.82,9.42
30.74,2,-113.82,9.42
30.74,2,-113.82,9.42
30.74,2,-113.82,9.42
30.74,2,-113.81,9.43
30.74,2,-113.81,9.43
30.74,2,-113.81,9.43
30.74,2,-113.81,9.43
30.74,2,-113.81,9.43
30.75,2,-113.81,9.43
30.75,2,-113.81,9.43
30.75,2,-113.81,9.43
30.75,2,-113.80,9.43
30.75,2,-113.80,9.44
30.75,2,-113.80,9.44
30.75,2,-113.80,9.44
30.75,2,-113.80,9.44
30.75,2,-113.80,9.44
30.75,2,-113.80,9.44
30.76,2,-113.80,9.44
30.76,2,-113.79,9.44
30.76,2,-113.79,9.45
30.76,2,-113.79,9.45
30.76,2,-113.79,9.45
30.76,2,-113.79,9.45
30.76,2,-113.79,9.45
30.76,2,-113.79,9.45
30.76,2,-113.79,9.45
30.76,2,-113.78,9.45
30.77,2,-113.78,9.46
30.77,2,-113.78,9.46
30.77,2,-113.78,9.46
30.77,2,-113.78,9.46
30.77,2,-113.78,9.46
30.77,2,-113.78,9.46
30.77,2,-113.78,9.46
30.77,2,-113.77,9.46
30.77,2,-113.77,9.47
30.77,2,-113.77,9.47
30.78,2,-113.77,9.47
30.78,2,-113.77,9.47
30.78,2,-113.77,9.47
30.78,2,-113.77,9.47
30.78,2,-113.77,9.47
30.78,2,-113.76,9.47
30.78,2,-113.76,9.48
30.78,2,-113.76,9.48
30.78,2,-113.76,9.48
30.78,2,-113.76,9.48
30.79,2,-113.76,9.48
30.79,2,-113.76,9.48
30.79,2,-113.76,9.48
30.79,2,-113.75,9.48
30.79,2,-113.75,9.49
30.79,2,-113.75,9.49
30.79,2,-113.75,9.49
30.79,2,-113.75,9.49
30.79,2,-113.75,9.49
30.79,2,-113.75,9.49
30.80,2,-113.75,9.49
30.80,2,-113.74,9.49
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.80,2,-113.74,9.50
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.73,9.51
30.81,2,-113.72,9.52
30.81,2,-113.72,9.52
30.82,2,-113.72,9.52
30.82,2,-113.72,9.52
30.82,2,-113.72,9.52
30.82,2,-113.72,9.52
30.82,2,-113.72,9.52
30.82,2,-113.72,9.52
30.82,2,-113.71,9.53
30.82,2,-113.71,9.53
30.82,2,-113.71,9.53
30.82,2,-113.71,9.53
30.83,2,-113.71,9.53
30.83,2,-113.71,9.53
30.83,2,-113.71,9.53
30.83,2,-113.71,9.53
30.83,2,-113.70,9.53
30.83,2,-113.70,9.54
30.83,2,-113.70,9.54
30.83,2,-113.70,9.54
30.83,2,-113.70,9.54
30.83,2,-113.70,9.54
30.84,2,-113.70,9.54
30.84,2,-113.70,9.54
30.84,2,-113.69,9.54
30.84,2,-113.69,9.55
30.84,2,-113.69,9.55
30.84,2,-113.69,9.55
30.84,2,-113.69,9.55
30.84,2,-113.69,9.55
30.84,2,-113.69,9.55
30.84,2,-113.69,9.55
30.85,2,-113.68,9.55
30.85,2,-113.68,9.56
30.85,2,-113.68,9.56
30.85,2,-113.68,9.56
30.85,2,-113.68,9.56
30.85,2,-113.68,9.56
30.85,2,-113.68,9.56
30.85,2,-113.68,9.56
30.85,2,-113.67,9.56
30.85,2,-113.67,9.57
30.86,2,-113.67,9.57
30.86,2,-113.67,9.57
30.86,2,-113.67,9.57
30.86,2,-113.67,9.57
30.86,2,-113.67,9.57
30.86,2,-113.67,9.57
30.86,2,-113.66,9.57
30.86,2,-113.66,9.58
30.86,2,-113.66,9.58
30.86,2,-113.66,9.58
30.87,2,-113.66,9.58
30.87,2,-113.66,9.58
30.87,2,-113.66,9.58
30.87,2,-113.66,9.58
30.87,2,-113.65,9.58
30.87,2,-113.65,9.59
30.87,2,-113.65,9.59
30.87,2,-113.65,9.59
30.87,2,-113.65,9.59
30.87,2,-113.65,9.59
30.88,2,-113.65,9.59
30.88,2,-113.65,9.59
30.88,2,-113.64,9.59
30.88,2,-113.64,9.60
30.88,2,-113.64,9.60
30.88,2,-113.64,9.60
30.88,2,-113.64,9.60
30.88,2,-113.64,9.60
30.88,2,-113.64,9.60
30.88,2,-113.64,9.60
30.89,2,-113.63,9.60
30.89,2,-113.63,9.61
30.89,2,-113.63,9.61
30.89,2,-113.63,9.61
30.89,2,-113.63,9.61
30.89,2,-113.63,9.61
30.89,2,-113.63,9.61
30.89,2,-113.63,9.61
30.89,2,-113.62,9.61
30.89,2,-113.62,9.62
30.90,2,-113.62,9.62
30.90,2,-113.62,9.62
30.90,2,-113.62,9.62
30.90,2,-113.62,9.62
30.90,2,-113.62,9.62
30.90,2,-113.62,9.62
30.90,2,-113.61,9.62
30.90,2,-113.61,9.63
30.90,2,-113.61,9.63
30.90,2,-113.61,9.63
30.91,2,-113.61,9.63
30.91,2,-113.61,9.63
30.91,2,-113.61,9.63
30.91,2,-113.61,9.63
30.91,2,-113.60,9.63
30.91,2,-113.60,9.64
30.91,2,-113.60,9.64
30.91,2,-113.60,9.64
30.91,2,-113.60,9.64
30.91,2,-113.60,9.64
30.92,2,-113.60,9.64
30.92,2,-113.60,9.64
30.92,2,-113.59,9.64
30.92,2,-113.59,9.65
30.92,2,-113.59,9.65
30.92,2,-113.59,9.65
30.92,2,-113.59,9.65
30.92,2,-113.59,9.65
30.92,2,-113.59,9.65
30.92,2,-113.59,9.65
30.93,2,-113.58,9.65
30.93,2,-113.58,9.66
30.93,2,-113.58,9.66
30.93,2,-113.58,9.66
30.93,2,-113.58,9.66
30.93,2,-113.58,9.66
30.93,2,-113.58,9.66
30.93,2,-113.58,9.66
30.93,2,-113.57,9.66
30.93,2,-113.57,9.67
30.94,2,-113.57,9.67
30.94,2,-113.57,9.67
30.94,2,-113.57,9.67
30.94,2,-113.57,9.67
30.94,2,-113.57,9.67
30.94,2,-113.57,9.67
30.94,2,-113.56,9.67
30.94,2,-113.56,9.68
30.94,2,-113.56,9.68
30.94,2,-113.56,9.68
30.95,2,-113.56,9.68
30.95,2,-113.56,9.68
30.95,2,-113.56,9.68
30.95,2,-113.56,9.68
30.95,2,-113.55,9.68
30.95,2,-113.55,9.69
30.95,2,-113.55,9.69
30.95,2,-113.55,9.69
30.95,2,-113.55,9.69
30.95,2,-113.55,9.69
30.96,2,-113.55,9.69
30.96,2,-113.55,9.69
30.96,2,-113.54,9.69
30.96,2,-113.54,9.70
30.96,2,-113.54,9.70
30.96,2,-113.54,9.70
30.96,2,-113.54,9.70
30.96,2,-113.54,9.70
30.96,2,-113.54,9.70
30.96,2,-113.54,9.70
30.97,2,-113.54,9.70
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.53,9.71
30.97,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.52,9.72
30.98,2,-113.51,9.73
30.98,2,-113.51,9.73
30.98,2,-113.51,9.73
30.99,2,-113.51,9.73
30.99,2,-113.51,9.73
30.99,2,-113.51,9.73
30.99,2,-113.51,9.73
30.99,2,-113.51,9.73
30.99,2,-113.50,9.74
30.99,2,-113.50,9.74
30.99,2,-113.50,9.74
30.99,2,-113.50,9.74
30.99,2,-113.50,9.74
31.00,2,-113.50,9.74
31.00,2,-113.50,9.74
31.00,2,-113.50,9.74
31.00,2,-113.49,9.75
31.00,2,-113.49,9.75
31.00,2,-113.49,9.75
31.00,2,-113.49,9.75
31.00,2,-113.49,9.75
31.00,2,-113.49,9.75
31.00,2,-113.49,9.75
31.01,2,-113.49,9.75
31.01,2,-113.48,9.76
31.01,2,-113.48,9.76
31.01,2,-113.48,9.76
31.01,2,-113.48,9.76
31.01,2,-113.48,9.76
31.01,2,-113.48,9.76
31.01,2,-113.48,9.76
31.01,2,-113.47,9.76
31.01,2,-113.47,9.77
31.02,2,-113.47,9.77
31.02,2,-113.47,9.77
31.02,2,-113.47,9.77
31.02,2,-113.47,9.77
31.02,2,-113.47,9.77
31.02,2,-113.47,9.77
31.02,2,-113.46,9.77
31.02,2,-113.46,9.78
31.02,2,-113.46,9.78
31.02,2,-113.46,9.78
31.03,2,-113.46,9.78
31.03,2,-113.46,9.78
31.03,2,-113.46,9.78
31.03,2,-113.46,9.78
31.03,2,-113.45,9.78
31.03,2,-113.45,9.79
31.03,2,-113.45,9.79
31.03,2,-113.45,9.79
31.03,2,-113.45,9.79
31.03,2,-113.45,9.79
31.04,2,-113.45,9.79
31.04,2,-113.45,9.79
31.04,2,-113.44,9.79
31.04,2,-113.44,9.80
31.04,2,-113.44,9.80
31.04,2,-113.44,9.80
31.04,2,-113.44,9.80
31.04,2,-113.44,9.80
31.04,2,-113.44,9.80
31.04,2,-113.44,9.80
31.05,2,-113.43,9.80
31.05,2,-113.43,9.81
31.05,2,-113.43,9.81
31.05,2,-113.43,9.81
31.05,2,-113.43,9.81
31.05,2,-113.43,9.81
31.05,2,-113.43,9.81
31.05,2,-113.43,9.81
31.05,2,-113.42,9.81
31.05,2,-113.42,9.82
31.06,2,-113.42,9.82
31.06,2,-113.42,9.82
31.06,2,-113.42,9.82
31.06,2,-113.42,9.82
31.06,2,-113.42,9.82
31.06,2,-113.42,9.82
31.06,2,-113.41,9.82
31.06,2,-113.41,9.83
31.06,2,-113.41,9.83
31.06,2,-113.41,9.83
31.07,2,-113.41,9.83
31.07,2,-113.41,9.83
31.07,2,-113.41,9.83
31.07,2,-113.41,9.83
31.07,2,-113.40,9.83
31.07,2,-113.40,9.84
31.07,2,-113.40,9.84
31.07,2,-113.40,9.84
31.07,2,-113.40,9.84
31.07,2,-113.40,9.84
31.08,2,-113.40,9.84
31.08,2,-113.40,9.84
31.08,2,-113.39,9.84
31.08,2,-113.39,9.85
31.08,2,-113.39,9.85
31.08,2,-113.39,9.85
31.08,2,-113.39,9.85
31.08,2,-113.39,9.85
31.08,2,-113.39,9.85
31.08,2,-113.39,9.85
31.09,2,-113.38,9.85
31.09,2,-113.38,9.86
31.09,2,-113.38,9.86
31.09,2,-113.38,9.86
31.09,2,-113.38,9.86
31.09,2,-113.38,9.86
31.09,2,-113.38,9.86
31.09,2,-113.38,9.86
31.09,2,-113.37,9.86
31.09,2,-113.37,9.87
31.10,2,-113.37,9.87
31.10,2,-113.37,9.87
31.10,2,-113.37,9.87
31.10,2,-113.37,9.87
31.10,2,-113.37,9.87
31.10,2,-113.37,9.87
31.10,2,-113.36,9.87
31.10,2,-113.36,9.88
31.10,2,-113.36,9.88
31.10,2,-113.36,9.88
31.11,2,-113.36,9.88
31.11,2,-113.36,9.88
31.11,2,-113.36,9.88
31.11,2,-113.36,9.88
31.11,2,-113.35,9.88
31.11,2,-113.35,9.89
31.11,2,-113.35,9.89
31.11,2,-113.35,9.89
31.11,2,-113.35,9.89
31.11,2,-113.35,9.89
31.12,2,-113.35,9.89
31.12,2,-113.35,9.89
31.12,2,-113.34,9.89
31.12,2,-113.34,9.90
31.12,2,-113.34,9.90
31.12,2,-113.34,9.90
31.12,2,-113.34,9.90
31.12,2,-113.34,9.90
31.12,2,-113.34,9.90
31.12,2,-113.34,9.90
31.13,2,-113.33,9.90
31.13,2,-113.33,9.91
31.13,2,-113.33,9.91
31.13,2,-113.33,9.91
31.13,2,-113.33,9.91
31.13,2,-113.33,9.91
31.13,2,-113.33,9.91
31.13,2,-113.33,9.91
31.13,2,-113.32,9.91
31.13,2,-113.32,9.92
31.14,2,-113.32,9.92
31.14,2,-113.32,9.92
31.14,2,-113.32,9.92
31.14,2,-113.32,9.92
31.14,2,-113.32,9.92
31.14,2,-113.32,9.92
31.14,2,-113.31,9.92
31.14,2,-113.31,9.93
31.14,2,-113.31,9.93
31.14,2,-113.31,9.93
31.15,2,-113.31,9.93
31.15,2,-113.31,9.93
31.15,2,-113.31,9.93
31.15,2,-113.31,9.93
31.15,2,-113.30,9.94
31.15,2,-113.30,9.94
31.15,2,-113.30,9.94
31.15,2,-113.30,9.94
31.15,2,-113.30,9.94
31.15,2,-113.30,9.94
31.16,2,-113.30,9.94
31.16,2,-113.30,9.94
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.16,2,-113.29,9.95
31.17,2,-113.28,9.96
31.17,2,-113.28,9.96
31.17,2,-113.28,9.96
31.17,2,-113.28,9.96
31.17,2,-113.28,9.96
31.17,2,-113.28,9.96
31.17,2,-113.28,9.96
31.17,2,-113.27,9.96
31.17,2,-113.27,9.97
31.17,2,-113.27,9.97
31.18,2,-113.27,9.97
31.18,2,-113.27,9.97
31.18,2,-113.27,9.97
31.18,2,-113.27,9.97
31.18,2,-113.27,9.97
31.18,2,-113.26,9.97
31.18,2,-113.26,9.98
31.18,2,-113.26,9.98
31.18,2,-113.26,9.98
31.18,2,-113.26,9.98
31.19,2,-113.26,9.98
31.19,2,-113.26,9.98
31.19,2,-113.26,9.98
31.19,2,-113.25,9.98
31.19,2,-113.25,9.99
31.19,2,-113.25,9.99
31.19,2,-113.25,9.99
31.19,2,-113.25,9.99
31.19,2,-113.25,9.99
31.19,2,-113.25,9.99
31.20,2,-113.25,9.99
31.20,2,-113.24,9.99
31.20,2,-113.24,10.00
31.20,2,-113.24,10.00
31.20,2,-113.24,10.00
31.20,2,-113.24,10.00
31.20,2,-113.24,10.00
31.20,2,-113.24,10.00
31.20,2,-113.24,10.00
31.20,2,-113.23,10.00
31.21,2,-113.23,10.01
31.21,2,-113.23,10.01
31.21,2,-113.23,10.01
31.21,2,-113.23,10.01
31.21,2,-113.23,10.01
